score,cls_name,credit,note,cid,tid,populartiy,ct
"1. Course work 60% 
    (1) Attendance 10% 
    (2) Participation 15%
    (3) Unit quizzes 15% 
    (4) Oral presentation 10% 
    (5) Outside reading quizzes 10% 
2. Midterm Exam 20%
3. Final Exam 20%
* 缺考學生需於考試當天起3天內向任課教師請假，經教師簽名同意後送外語中心始得申請補考。
* Please purchase original textbooks, following intellectual property law. 請尊重智慧財產權，購買原文書。 
* Bring textbooks to class. The texts and exercises will be completed in class.  上課請帶課本，課文和習題會在課堂完成。",商英B班,2.0,中高級班(第3級)。,1113,621,0.6,1113_621
nan,商英B班,2.0,高級班(第4級)。,1114,344,0.6285714285714286,1114_344
"Grading
In-class work 50%
(1)	Homework assignment (extensive reading, ESP/NGSL vocabulary) (30%)
(2)	Activities (e.g., attendance, classroom tasks, etc.) (20%)
Midterm exam 30%
(1)	Written component (20%)
(2)	Oral interview (10%)
Final exam 20%
Bonus: online work",工英班,2.0,初級班(第1級)。,1111,571,0.9428571428571428,1111_571
"Grading
In-class work 60%
(1) Homework assignment (extensive reading, ESP/NGSL vocabulary) (25%)
(2) Activities (e.g., attendance, online work, classroom tasks, etc.) (25%)
(3) Communicative Task (10%)
Midterm exam 20%
Final exam 20%
1.Please purchase original textbook, following intellectual property law. 
請尊重智慧財產權，購買原文書。 
2.The texts and exercises will be completed in class.  Please bring textbooks to class. 
上課請帶課本，課文和習題會在課堂完成。",工英班,2.0,初級班(第1級)。,1111,548,0.9142857142857143,1111_548
"In-class work 45%
(1)	Homework assignment (extensive reading, ESP/NGSL vocabulary) (20%)
(2)	Activities (e.g., attendance, online work, classroom tasks, etc.) (20%)
(3)	Self-introduction video (5%)
Midterm exam 35%
(1)	Written component (20%)
(2)	Oral component (3 interviews) (15%)
Final exam 20%",工英班,2.0,初級班(第1級)。,1111,999,0.8285714285714286,1111_999
"Midterm: 20%
Final: 20%
NGSL Weekly Test: 20%
In-class Participation/Pop Quizzes: 8 pop quizzes 20% 
Communicative Task: 10%
Outside Reading: 2 articles 10%
Up to 5 bonus average points for active participation. 
期中Midterm exam 20%
Exam papers + outside reading (10%) : unified by levels
期末Final exam 20%
Exam papers + outside reading (10%): unified by levels
1.Please purchase original textbook, following intellectual property law. 
請尊重智慧財產權，購買原文書。 
2.The texts and exercises will be completed in class.  Please bring textbooks to class. 
上課請帶課本，課文和習題會在課堂完成。",工英班,2.0,中級班(第2級)。,1112,6,0.9428571428571428,1112_6
"Grading Criteria 
平時Coursework 60%
(1) Communicative Task(s) (poster presentation) *: 10%
(2) Outside reading (in-class discussions; homework, quizzes) **: 10% 
(3) NGSL vocabulary and/or Extensive reading (either or both) ***: 20%
(4) Attendance and other in-class activities: 20%
期中Midterm exam 20%
Exam papers + outside reading (10%)
期末Final exam 20%
Exam papers + outside reading (10%)

Units to be covered in 106-1
Week 1-8 (before the midterm):
Unit 1 (Lesson A, Lesson B) 
Unit 2 (Lesson A, Lesson B)
Unit 3 (Lesson B)
Week 10-17 (before the final exam):
Unit 4 (Lesson A, Lesson B)
Unit 5 (Lesson A, Lesson B)
Suggested topics for poster presentation: 
A) Travel agency tours (unit 4)
Ask students to play the role of a travel agency that needs to propose one local tour and one international tour. 
B) Business proposals (unit 5)
Ask students to pitch a business idea. They need to convince the investors of the shops they are going to open. 
C) Unit 5 chart presentation/dinner party (unit 5; p. 69)
Ask students to present a seating chart of a dinner party where they will invite their dream guests (their role models/heroes). In the presentation, students will introduce the guests and explain the rationale of the seating chart. 
D) Introducing local and international heroes",工英班,2.0,中級班(第2級)。,1112,1000,0.9714285714285714,1112_1000
"平時Course work 60%
(1) Communicative Task(s) (role play/presenation/videos/posters): 10% minimum (with culture elements tied to outside reading materials)
(2) Outside Reading (one reading related to Multiculturalism assessed by the Communicative Task as above): homework, quizzes (10% minimum)
(3) added by levels
期中Midterm exam 20%
Exam papers + outside reading (10%) : unified by levels
期末Final exam 20%
Exam papers + outside reading (10%): unified by levels
1. Please purchase original textbook,following intellectual property law.
2. The texts and exercises will be completed in class. Please bring textbooks to class.",工英班,2.0,中級班(第2級)。,1112,1001,0.9428571428571428,1112_1001
"平時Course work 60%
(1) Communicative Task(s) (role play/presenation/videos/posters): 10% minimum (with culture elements tied to outside reading materials)
(2) Outside Reading (one reading related to Multiculturalism assessed by the Communicative Task as above): homework, quizzes (10% minimum)
(3) added by levels
期中Midterm exam 20%
Exam papers + outside reading (10%) : unified by levels
期末Final exam 20%
Exam papers + outside reading (10%): unified by levels
1.Please purchase original textbook, following intellectual property law. 
請尊重智慧財產權，購買原文書。 
2.The texts and exercises will be completed in class.  Please bring textbooks to class. 
上課請帶課本，課文和習題會在課堂完成。",工英班,2.0,中級班(第2級)。,1112,1002,0.9714285714285714,1112_1002
nan,工英班,2.0,中級班(第2級)。,1112,1003,0.9142857142857143,1112_1003
"1.Please purchase original textbook, following intellectual property law. 
請尊重智慧財產權，購買原文書。 
2.The texts and exercises will be completed in class.  Please bring textbooks to class. 
上課請帶課本，課文和習題會在課堂完成。",工英班,2.0,中級班(第2級)。,1112,1004,0.9142857142857143,1112_1004
"Instructor: Shane Donald 
Class Time and Place: Engineering Building 205, Tuesday 3:10 - 5pm
Required Text:
Office and Office Hours: Humanities Building 416. Monday 5:10 - 6pm, Tuesday 2.10 - 3pm, Thursday10:10 - 11am.
Telephone Number: 2451 7250, ext 5639 
Email:theteachingproject2016@gmail.com
Freshman English (FE) is a required 2-credit course for freshman students at Feng Chia University. Split into four levels based upon students’ English proficiency, it aims to develop their communication skills. Homework assignments emphasize reading. The reading should help students simultaneously improve their English and their ability to become autonomous learners. FE’s learning goals are grounded in outcome-based learning practices; this means students should be able to accomplish specific tasks in English, as outlined below, by the end of the course.
Level Four of Freshman English focuses on the development and application of skills predominantly related to English for Academic Purposes. A task-based and interactive pedagogical approach is utilized to aid learners in developing critical faculties and skills needed to demonstrate proficiency with regard to academic English. 
平時Course work 60%
(1) Communicative Task(s) (role play/presenation/videos/posters): 10% minimum (with culture elements tied to outside reading materials). One group presentation on shared reader (10%), in-class storytelling – 5% poster-presentation on class topics – 5% (20% total)
(2) Outside Reading (one reading related to Multiculturalism assessed by the Communicative Task as above): homework, quizzes (10% minimum) (Set as 20% - Mreader quizzes/book reports)
(3) Participation (15%) assessed through collection of signatures on two participation sheets, one prior to the midterm, one after, each counting for 10%; learners answer five questions in class prior to the midterm and ask five questions after presentations/poster presentations/story-telling. The process is repeated between the midterm and final class session.
Written assignment – (5%) – learners write a short paragraph (approximately 100 words), arguing for or against a proposition related to one of the units studies in class.
期中Midterm exam 20%",工英班,2.0,中高級班(第3級)。,1113,788,0.9142857142857143,1113_788
"注意:
1.Please purchase original textbook, following intellectual property law. 
請尊重智慧財產權，購買原文書。 
2.The texts and exercises will be completed in class.  Please bring textbooks to class. 
上課請帶課本，課文和習題會在課堂完成。
(1) Course work 平時成績 60%
A. Attendance & class participation 出席 & 課堂參與 10%
B. Extra reading 課外自發性閱讀 (或自發性學習英文)10% 
C. Midterm group presentation (5 minutes) 期中小組報告 (五分鐘)15%
D. Final group presentation (10 minutes) 期末小組報告 (十分鐘)15% 
E. Outside reading quizzes 課外閱讀測驗10% 
(2) 期中Midterm exam 20%
(3) 期末Final exam 20%",工英班,2.0,中高級班(第3級)。,1113,473,1.0,1113_473
nan,工英班,2.0,高級班(第4級)。,1114,998,0.9142857142857143,1114_998
"1. In-class work (NGSL Vocabulary Lists, Review Test, Reader, Presentation and Participation) 40%
2. Midterm exam 25%
3. Interview 10%
4. Final exam 25%",建設英班,2.0,初級班(第1級)。,1111,533,0.7428571428571429,1111_533
"平時Course work 60%
(1) Communicative Task(s) (role play/presenation/videos/posters): 10% minimum (with culture elements tied to outside reading materials)
(2) Outside Reading (one reading related to Multiculturalism assessed by the Communicative Task as above): homework, quizzes (10% minimum)
(3) added by levels
期中Midterm exam 20%
Exam papers + outside reading (10%) : unified by levels
期末Final exam 20%
Exam papers + outside reading (10%): unified by levels",建設英班,2.0,中級班(第2級)。,1112,538,0.8285714285714286,1112_538
"平時Coursework 60%
(1) Communicative Task(s) (poster presentation) *: 10%
(2) Outside reading (in-class discussions; homework, quizzes) **: 10% 
(3) NGSL vocabulary and/or Extensive reading (either or both) ***: 20%
(4) Attendance and other in-class activities: 20%
期中Midterm exam 20%
Exam papers + outside reading (10%)
期末Final exam 20%
Exam papers + outside reading (10%)",建設英班,2.0,中級班(第2級)。,1112,162,0.8285714285714286,1112_162
"1. Course work 60% 
    (1) Attendance 10% 
    (2) Participation 15%
    (3) Unit quizzes 15% 
    (4) Oral presentation 10% 
    (5) Outside reading quizzes 10% 
2. Midterm Exam 20%
3. Final Exam 20%
* 缺考學生需於考試當天起3天內向任課教師請假，經教師簽名同意後送外語中心始得申請補考。
* Please purchase original textbooks, following intellectual property law. 請尊重智慧財產權，購買原文書。 
* Bring textbooks to class. The texts and exercises will be completed in class.  上課請帶課本，課文和習題會在課堂完成。",建設英班,2.0,中高級班(第3級)。,1113,378,0.8571428571428571,1113_378
"1.Please purchase original textbook, following intellectual property law. 
請尊重智慧財產權，購買原文書。 
2.The texts and exercises will be completed in class.  Please bring textbooks to class. 
上課請帶課本，課文和習題會在課堂完成。",建設英班,2.0,中高級班(第3級)。,1113,679,0.8285714285714286,1113_679
"Grading
In-class work 50%
(1)	Homework assignment (extensive reading, ESP/NGSL vocabulary) (30%)
(2)	Activities (e.g., attendance,classroom tasks, etc.) (20%)
Midterm exam 30%
(1)	Written component (20%)
(2)	Oral  interview (10%)
Final exam 20%
Bonus: online work",理英班,2.0,初級班(第1級)。,1111,1005,0.8571428571428571,1111_1005
"Grading
In-class work 45%
(1)	Homework assignment (extensive reading, ESP/NGSL vocabulary) (20%)
(2)	Activities (e.g., attendance, online work, classroom tasks, etc.) (25%)
(3) video 10%
Midterm exam 35%
(1)	Written component (20%)
(2)	Oral component (1 interview) (10%)
Final exam 20%",理英班,2.0,初級班(第1級)。,1111,534,0.7714285714285715,1111_534
